Product ID,Positive,Negative,Neutral
B005EF0HSG,60.00%,0.00%,40.00%
B000FPH1NY,92.86%,7.14%,0.00%
B001SAXX0K,100.00%,0.00%,0.00%
B0015G862M,75.00%,0.00%,25.00%
B000TGT600,0.00%,100.00%,0.00%
B000H25W8G,100.00%,0.00%,0.00%
B0043H4QGA,100.00%,0.00%,0.00%
B005YVW0JE,66.67%,16.67%,16.67%
B002HQIK3E,100.00%,0.00%,0.00%
B008OV91VQ,100.00%,0.00%,0.00%
B00374OHSW,100.00%,0.00%,0.00%
B003GZJQXI,100.00%,0.00%,0.00%
B0033HRPUK,66.67%,33.33%,0.00%
B002ADELZU,100.00%,0.00%,0.00%
B000OQ51PE,100.00%,0.00%,0.00%
B004QK24C2,100.00%,0.00%,0.00%
B005C4WWI2,100.00%,0.00%,0.00%
B000I200NW,68.75%,25.00%,6.25%
B0000WKTY0,100.00%,0.00%,0.00%
B00170SEV4,100.00%,0.00%,0.00%
B000LKZ94G,100.00%,0.00%,0.00%
B002BG38X2,100.00%,0.00%,0.00%
B001H9N9RE,100.00%,0.00%,0.00%
B000HDH0J4,83.33%,16.67%,0.00%
B001SB1B7Q,0.00%,100.00%,0.00%
B0051OEEIE,100.00%,0.00%,0.00%
B00029LEEK,100.00%,0.00%,0.00%
B004SRUUG0,0.00%,100.00%,0.00%
B001FA1RYM,100.00%,0.00%,0.00%
B00374S2QU,100.00%,0.00%,0.00%
B000I200NC,100.00%,0.00%,0.00%
B002XCMH4K,0.00%,100.00%,0.00%
B0001KH5DY,0.00%,100.00%,0.00%
B001YJ4VVK,100.00%,0.00%,0.00%
B0002AQ5SY,0.00%,100.00%,0.00%
B004FO99BS,100.00%,0.00%,0.00%
B001EPPY1A,100.00%,0.00%,0.00%
B0012BSJQ8,66.67%,33.33%,0.00%
B0049YMB64,80.00%,0.00%,20.00%
B0029K68ZK,88.89%,11.11%,0.00%
B000HQKVRE,100.00%,0.00%,0.00%
B000ISB72E,37.50%,62.50%,0.00%
B006KOPFZK,0.00%,0.00%,100.00%
B001E8J2RY,25.00%,50.00%,25.00%
B004LL34Y8,100.00%,0.00%,0.00%
B004GW6MLY,100.00%,0.00%,0.00%
B001SI04VI,80.00%,0.00%,20.00%
B007POT6RM,67.54%,21.05%,11.40%
B003AOIN3O,100.00%,0.00%,0.00%
B005LNM2AC,100.00%,0.00%,0.00%
B0045VYH4A,100.00%,0.00%,0.00%
B0067EO5Q8,100.00%,0.00%,0.00%
B004NRTVWE,100.00%,0.00%,0.00%
B006UIWO9G,100.00%,0.00%,0.00%
B008L9O0W6,75.00%,17.86%,7.14%
B0002IMRVK,100.00%,0.00%,0.00%
B002ZOCEOY,82.35%,11.76%,5.88%
B000V9PH4O,75.00%,21.43%,3.57%
B0029TZW8K,88.89%,11.11%,0.00%
B0007MUM6S,70.00%,30.00%,0.00%
B000PHQ3ZO,100.00%,0.00%,0.00%
B0008IT4LK,50.00%,50.00%,0.00%
B0044BUH40,100.00%,0.00%,0.00%
B0045DOAA4,0.00%,100.00%,0.00%
B000LKV04E,50.00%,25.00%,25.00%
B006ZCPFPW,50.00%,50.00%,0.00%
B005GXFSOO,100.00%,0.00%,0.00%
B000P38GT4,0.00%,100.00%,0.00%
B001QPO4QO,100.00%,0.00%,0.00%
B000RFS57I,78.95%,13.16%,7.89%
B0088JR9PY,85.71%,14.29%,0.00%
B001390KXY,100.00%,0.00%,0.00%
B000CDP2XA,50.00%,50.00%,0.00%
B00485BIKY,28.57%,42.86%,28.57%
B0029JDZCK,0.00%,100.00%,0.00%
B003E50W06,100.00%,0.00%,0.00%
B003JFN5M8,100.00%,0.00%,0.00%
B004M0ES98,100.00%,0.00%,0.00%
B004S7GELK,0.00%,0.00%,100.00%
B005Z694TC,100.00%,0.00%,0.00%
B004UXNZ9Q,100.00%,0.00%,0.00%
B000YUOY30,82.35%,11.76%,5.88%
B005KSITBO,100.00%,0.00%,0.00%
B00060Q6I4,100.00%,0.00%,0.00%
B007OXJMD2,83.33%,5.56%,11.11%
B0041QCWIM,100.00%,0.00%,0.00%
B000HLLDXU,0.00%,100.00%,0.00%
B0000CERPU,100.00%,0.00%,0.00%
B004PZN0V2,100.00%,0.00%,0.00%
B003U34334,100.00%,0.00%,0.00%
B000JR36RS,0.00%,0.00%,100.00%
B0016FRI8A,67.11%,26.32%,6.58%
B001UKUZDQ,100.00%,0.00%,0.00%
B000LR2PDM,100.00%,0.00%,0.00%
B002BEXUW8,100.00%,0.00%,0.00%
B00122CN8C,81.82%,18.18%,0.00%
B001QD4S9O,100.00%,0.00%,0.00%
B001X7RGCY,0.00%,100.00%,0.00%
B000OF71Y4,55.56%,33.33%,11.11%
B000E3XCGC,100.00%,0.00%,0.00%
B003EI7VB6,100.00%,0.00%,0.00%
B0056GL04S,92.31%,0.00%,7.69%
B0089SPEO2,89.66%,5.17%,5.17%
B001E8HSAM,80.00%,20.00%,0.00%
B00269YMNE,85.71%,0.00%,14.29%
B004CAOKSW,100.00%,0.00%,0.00%
B003U29YZ2,100.00%,0.00%,0.00%
B000M9JKEG,100.00%,0.00%,0.00%
B000FKAYO2,95.45%,4.55%,0.00%
B003EH6P9Q,70.59%,20.59%,8.82%
B00401OY6Q,86.67%,0.00%,13.33%
B0039QXX60,100.00%,0.00%,0.00%
B00154KOG0,66.67%,33.33%,0.00%
B000RHUUQK,75.00%,25.00%,0.00%
B005EJFIPY,100.00%,0.00%,0.00%
B000I6MCZC,100.00%,0.00%,0.00%
B0019NC8F2,50.00%,0.00%,50.00%
B001F3J868,100.00%,0.00%,0.00%
B000KOSMWE,66.67%,33.33%,0.00%
B000W4KTCS,50.00%,50.00%,0.00%
B000QV2GSM,66.67%,0.00%,33.33%
B000Q86EN8,100.00%,0.00%,0.00%
B008NNXXLO,100.00%,0.00%,0.00%
B0001E1HZ2,100.00%,0.00%,0.00%
B005WSEFGU,0.00%,100.00%,0.00%
B00061EOHI,66.67%,33.33%,0.00%
B0038L3P96,50.00%,37.50%,12.50%
B004VLVGKC,0.00%,0.00%,100.00%
B001XRCWFU,100.00%,0.00%,0.00%
B00523FCK8,100.00%,0.00%,0.00%
B003XW70VY,100.00%,0.00%,0.00%
B005GTSXPY,100.00%,0.00%,0.00%
B0055D1PMO,100.00%,0.00%,0.00%
B00743HRFW,100.00%,0.00%,0.00%
B000RHXHNI,100.00%,0.00%,0.00%
B0002VXZ40,93.94%,3.03%,3.03%
B0052OMJTE,100.00%,0.00%,0.00%
B000FFVYF0,84.31%,7.84%,7.84%
B006TAD0S4,100.00%,0.00%,0.00%
B004FDGY4Y,100.00%,0.00%,0.00%
B001HTIR6C,100.00%,0.00%,0.00%
B000NF86SU,60.00%,20.00%,20.00%
B003KH23CI,100.00%,0.00%,0.00%
B000NME632,63.16%,26.32%,10.53%
B001U7U6NS,100.00%,0.00%,0.00%
B0012N65LC,54.55%,27.27%,18.18%
B0001VWEOI,100.00%,0.00%,0.00%
B001SAQCPI,100.00%,0.00%,0.00%
B002MLEXYO,100.00%,0.00%,0.00%
B00068K63C,88.89%,11.11%,0.00%
B000V9ESIA,100.00%,0.00%,0.00%
B000OBZZ1Y,100.00%,0.00%,0.00%
B0052RRO2I,85.71%,0.00%,14.29%
B0007R72HK,100.00%,0.00%,0.00%
B001T7I9RE,100.00%,0.00%,0.00%
B0000DG5BO,100.00%,0.00%,0.00%
B0011DQSFQ,100.00%,0.00%,0.00%
B0006UIHHW,100.00%,0.00%,0.00%
B0000VM8Y0,71.43%,14.29%,14.29%
B000F70SO6,60.00%,20.00%,20.00%
B002YLEPP4,57.14%,0.00%,42.86%
B001ACNWY8,79.49%,15.38%,5.13%
B00374Q1PY,100.00%,0.00%,0.00%
B0012HLESW,100.00%,0.00%,0.00%
B000OLB5BI,0.00%,100.00%,0.00%
B004X6B2JA,100.00%,0.00%,0.00%
B001RJH9E8,50.00%,50.00%,0.00%
B000121AQ0,100.00%,0.00%,0.00%
B000SDX1NW,0.00%,100.00%,0.00%
B0052T7R6Y,100.00%,0.00%,0.00%
B004TZITTQ,100.00%,0.00%,0.00%
B000W8XOT4,42.86%,42.86%,14.29%
B001SAVJ4W,100.00%,0.00%,0.00%
B000A0WLFC,70.59%,23.53%,5.88%
B000OZFET8,75.00%,0.00%,25.00%
B000MPRP4C,100.00%,0.00%,0.00%
B0006TQ2TS,85.71%,14.29%,0.00%
B005P0MCRY,100.00%,0.00%,0.00%
B002ADM3XM,100.00%,0.00%,0.00%
B003OZV53O,50.00%,50.00%,0.00%
B003B6NAZ2,100.00%,0.00%,0.00%
B005ET3M3E,100.00%,0.00%,0.00%
B003Y5C9G6,83.33%,16.67%,0.00%
B002ZJ3C18,33.33%,66.67%,0.00%
B000NU8H0C,85.71%,14.29%,0.00%
B002HQRA7G,100.00%,0.00%,0.00%
B001KSOMY6,50.00%,50.00%,0.00%
B00434J154,92.31%,7.69%,0.00%
B0026A4Z12,66.67%,0.00%,33.33%
B000E1DRXW,66.67%,33.33%,0.00%
B0001FQV5C,75.00%,25.00%,0.00%
B000N8JT6U,100.00%,0.00%,0.00%
B006B3PXJ8,50.00%,50.00%,0.00%
B0067Z6KM4,100.00%,0.00%,0.00%
B004KTYHUQ,100.00%,0.00%,0.00%
B001EO7G30,100.00%,0.00%,0.00%
B002PEYJZ6,100.00%,0.00%,0.00%
B001IZA58I,0.00%,100.00%,0.00%
B0002VXZ4A,66.67%,33.33%,0.00%
B000FFVYFA,84.31%,7.84%,7.84%
B000PDY3P0,83.37%,9.45%,7.19%
B0001GUQ20,87.50%,12.50%,0.00%
B0002VXZ4K,66.67%,33.33%,0.00%
B003ZX2PX4,100.00%,0.00%,0.00%
B00995MODI,100.00%,0.00%,0.00%
B007Y26K3I,0.00%,100.00%,0.00%
B004AJRM44,80.00%,20.00%,0.00%
B000GFYRIA,88.89%,4.44%,6.67%
B000VZSNS0,87.50%,12.50%,0.00%
B0019446LK,100.00%,0.00%,0.00%
B002UE79IK,83.33%,16.67%,0.00%
B000I4QTSK,100.00%,0.00%,0.00%
B000X98Z5A,100.00%,0.00%,0.00%
B000GFYRIK,90.91%,6.06%,3.03%
B0043GZS3Q,100.00%,0.00%,0.00%
B000GFYRIU,92.86%,3.57%,3.57%
B005UFU5BY,100.00%,0.00%,0.00%
B0025UCAKG,100.00%,0.00%,0.00%
B001E6EE92,100.00%,0.00%,0.00%
B005DIBCKQ,100.00%,0.00%,0.00%
B0000T8YC2,100.00%,0.00%,0.00%
B0045GXVI8,100.00%,0.00%,0.00%
B000F9XBJ8,100.00%,0.00%,0.00%
B001684RJK,100.00%,0.00%,0.00%
B006G7WC0W,70.00%,10.00%,20.00%
B001TOWIG0,100.00%,0.00%,0.00%
B003MZ69IW,100.00%,0.00%,0.00%
B0045CTYNI,75.00%,18.75%,6.25%
B005VOOQLO,55.00%,35.00%,10.00%
B000WHPNI0,94.12%,5.88%,0.00%
B000LKYQ5E,100.00%,0.00%,0.00%
B001EQ5F9K,73.68%,15.79%,10.53%
B000FDLAZ6,50.00%,0.00%,50.00%
B001I8EVZI,82.61%,13.04%,4.35%
B003CHS40Q,100.00%,0.00%,0.00%
B001P2490E,100.00%,0.00%,0.00%
B002Y2QS0S,100.00%,0.00%,0.00%
B00794EB8M,100.00%,0.00%,0.00%
B005W146CU,0.00%,100.00%,0.00%
B002U8ZQJ0,100.00%,0.00%,0.00%
B00015YTUQ,71.43%,14.29%,14.29%
B000G35JNE,100.00%,0.00%,0.00%
B000H23Z94,100.00%,0.00%,0.00%
B000GB25LA,0.00%,100.00%,0.00%
B0087M00IK,100.00%,0.00%,0.00%
B004V3SHFW,50.00%,25.00%,25.00%
B001QXYRGS,0.00%,0.00%,100.00%
B000DZFMEQ,90.17%,4.41%,5.42%
B000HDJXF8,40.00%,60.00%,0.00%
B005DDCKJ8,64.13%,25.00%,10.87%
B000E1DSJU,100.00%,0.00%,0.00%
B004LOJGBU,71.43%,28.57%,0.00%
B003X7S45U,50.00%,26.92%,23.08%
B001EPPAI2,0.00%,0.00%,100.00%
B0017L3NBE,75.00%,0.00%,25.00%
B000N5AKPW,100.00%,0.00%,0.00%
B000G35K2Y,100.00%,0.00%,0.00%
B002EPJQCM,100.00%,0.00%,0.00%
B008VH3KNS,100.00%,0.00%,0.00%
B001TOTK9S,50.00%,50.00%,0.00%
B000X95SYQ,75.00%,25.00%,0.00%
B0020NJCR2,100.00%,0.00%,0.00%
B004A87JCK,100.00%,0.00%,0.00%
B001HNXP4C,100.00%,0.00%,0.00%
B000PFQKZ4,100.00%,0.00%,0.00%
B0064KJ4XY,0.00%,100.00%,0.00%
B007M833A2,72.73%,18.18%,9.09%
B001KUULIK,71.43%,14.29%,14.29%
B0026PENE6,25.00%,58.33%,16.67%
B004P7V8VE,66.67%,33.33%,0.00%
B000YFX5GM,100.00%,0.00%,0.00%
B000GFYRI0,72.73%,27.27%,0.00%
B0055SYAAI,100.00%,0.00%,0.00%
B002CJCEHE,85.71%,0.00%,14.29%
B004N2KOOI,100.00%,0.00%,0.00%
B005SD208Y,100.00%,0.00%,0.00%
B001EQ59W8,76.92%,15.38%,7.69%
B007RKK6YG,100.00%,0.00%,0.00%
B003CE79XC,100.00%,0.00%,0.00%
B0054XWWG8,100.00%,0.00%,0.00%
B002PH1WB2,33.33%,66.67%,0.00%
B00080ODWI,0.00%,100.00%,0.00%
B006WJHOX4,51.61%,29.03%,19.35%
B001EO5TMK,83.33%,0.00%,16.67%
B0017WFN98,75.00%,0.00%,25.00%
B003NY9NDU,80.00%,0.00%,20.00%
B000MXJRAY,87.50%,0.00%,12.50%
B004538TME,97.78%,0.00%,2.22%
B000VJLHDO,100.00%,0.00%,0.00%
B00008RCMI,100.00%,0.00%,0.00%
B0042DIZIU,100.00%,0.00%,0.00%
B001FB6AHK,100.00%,0.00%,0.00%
B0040PUO02,100.00%,0.00%,0.00%
B007RKGJFQ,100.00%,0.00%,0.00%
B001GIETMA,80.00%,20.00%,0.00%
B0000TM9H8,100.00%,0.00%,0.00%
B0010TEJBQ,83.33%,8.33%,8.33%
B000RWJMJQ,28.57%,14.29%,57.14%
B001BCVE5G,57.14%,14.29%,28.57%
B007TNXHHY,100.00%,0.00%,0.00%
B000EYRBSQ,90.48%,0.00%,9.52%
B000IKCOW4,0.00%,100.00%,0.00%
B007M83302,81.38%,10.46%,8.16%
B0000TL5IW,100.00%,0.00%,0.00%
B005628ADG,100.00%,0.00%,0.00%
B0083PFB2G,100.00%,0.00%,0.00%
B000KT1KVE,50.00%,0.00%,50.00%
B0029K2WN2,100.00%,0.00%,0.00%
B0006NWEGE,100.00%,0.00%,0.00%
B000SARZ64,75.00%,10.00%,15.00%
B000CD87MI,100.00%,0.00%,0.00%
B002W96DXA,100.00%,0.00%,0.00%
B000N0Y4EA,66.67%,33.33%,0.00%
B002OVC39E,100.00%,0.00%,0.00%
B0017D070M,50.00%,50.00%,0.00%
B004V3INQ0,100.00%,0.00%,0.00%
B000LRIG3K,100.00%,0.00%,0.00%
B000TZ70TA,100.00%,0.00%,0.00%
B001FA1E5Y,100.00%,0.00%,0.00%
B00993CW3M,100.00%,0.00%,0.00%
B007RGLKR2,100.00%,0.00%,0.00%
B000JWGFRG,40.00%,40.00%,20.00%
B000FDMMVM,80.00%,10.00%,10.00%
B005WW0CPY,66.67%,0.00%,33.33%
B00286M6TW,28.57%,57.14%,14.29%
B0006NLWY4,75.00%,0.00%,25.00%
B000QWAC1E,0.00%,0.00%,100.00%
B00022VUAK,100.00%,0.00%,0.00%
B005IY3KTG,100.00%,0.00%,0.00%
B000I6RBE4,100.00%,0.00%,0.00%
B000NUBCNQ,50.00%,50.00%,0.00%
B004JZKQ8S,80.00%,20.00%,0.00%
B007PEY36Q,100.00%,0.00%,0.00%
B005SHBHIO,100.00%,0.00%,0.00%
B007PA35JQ,100.00%,0.00%,0.00%
B001IZ8WAG,100.00%,0.00%,0.00%
B0006VB3TK,68.00%,16.00%,16.00%
B000E5C20W,62.50%,37.50%,0.00%
B000ELWDZK,100.00%,0.00%,0.00%
B002RSYTQO,100.00%,0.00%,0.00%
B00016JH5M,14.29%,71.43%,14.29%
B003MA73R8,0.00%,100.00%,0.00%
B008N04REE,100.00%,0.00%,0.00%
B0049Z7OWY,50.00%,50.00%,0.00%
B001O8KIWC,90.48%,9.52%,0.00%
B0000DC2TW,100.00%,0.00%,0.00%
B000MXJRA4,66.67%,33.33%,0.00%
B00016UX00,50.00%,50.00%,0.00%
B001E5DXEU,91.06%,5.69%,3.25%
B001ELL8CS,0.00%,50.00%,50.00%
B001JTFRGS,100.00%,0.00%,0.00%
B0029JFM3K,100.00%,0.00%,0.00%
B0048IDNLI,0.00%,100.00%,0.00%
B003ZXJ9EW,100.00%,0.00%,0.00%
B0027DF3GO,100.00%,0.00%,0.00%
B002T9GRNO,66.67%,33.33%,0.00%
B0083QBWNC,100.00%,0.00%,0.00%
B000E4AKQ6,76.00%,16.00%,8.00%
B005HMNNA0,100.00%,0.00%,0.00%
B0038B3A0A,61.54%,30.77%,7.69%
B0006VB3TA,52.00%,20.00%,28.00%
B005JTMOM4,0.00%,100.00%,0.00%
B0029O0EFG,82.50%,15.00%,2.50%
B005GX6G9K,0.00%,100.00%,0.00%
B00474GXH4,100.00%,0.00%,0.00%
B001MURXMK,88.89%,0.00%,11.11%
B00784QI52,100.00%,0.00%,0.00%
B0089X1L8U,82.61%,8.70%,8.70%
B000AYFDQ2,100.00%,0.00%,0.00%
B00139E46S,83.33%,0.00%,16.67%
B005HBN6G2,100.00%,0.00%,0.00%
B000RQPV1K,50.00%,50.00%,0.00%
B000WJLSE6,80.00%,20.00%,0.00%
B0047XC5YA,100.00%,0.00%,0.00%
B0029NUX3A,100.00%,0.00%,0.00%
B000RQPV1A,100.00%,0.00%,0.00%
B0038MVQHI,100.00%,0.00%,0.00%
B0052BRXDY,75.00%,0.00%,25.00%
B00185RS8S,100.00%,0.00%,0.00%
B000UXWQMC,77.78%,22.22%,0.00%
B000M8O0NI,100.00%,0.00%,0.00%
B002N3EI6Y,100.00%,0.00%,0.00%
B004AVFVWC,100.00%,0.00%,0.00%
B0047ZWAHA,100.00%,0.00%,0.00%
B0092X7NGU,75.00%,25.00%,0.00%
B002HQEYUC,25.00%,75.00%,0.00%
B001SAVOR4,50.00%,50.00%,0.00%
B004SIZK5K,100.00%,0.00%,0.00%
B00106TG9Y,0.00%,100.00%,0.00%
B005MJF5ZO,100.00%,0.00%,0.00%
B007F5MJ0M,75.00%,0.00%,25.00%
B0049D7HRS,100.00%,0.00%,0.00%
B000ZMB3ZY,100.00%,0.00%,0.00%
B0062A87HA,73.23%,18.50%,8.27%
B0004LYJ84,0.00%,0.00%,100.00%
B002TS155A,50.00%,50.00%,0.00%
B004KSS7SK,100.00%,0.00%,0.00%
B000XEXCSA,77.78%,11.11%,11.11%
B003VN71KU,0.00%,100.00%,0.00%
B00080LHMC,100.00%,0.00%,0.00%
B004TPXALI,75.00%,0.00%,25.00%
B002W9C9HY,66.67%,33.33%,0.00%
B001RV8CGK,57.14%,28.57%,14.29%
B001469FXC,100.00%,0.00%,0.00%
B001FPZ04K,100.00%,0.00%,0.00%
B0009F3SAK,77.55%,18.37%,4.08%
B003AOCR22,75.00%,25.00%,0.00%
B008UUR5VE,0.00%,100.00%,0.00%
B008N5VC1A,100.00%,0.00%,0.00%
B0009F3SAA,83.33%,8.33%,8.33%
B004AC27TG,100.00%,0.00%,0.00%
B003NCEDYG,81.58%,7.89%,10.53%
B0000DID47,100.00%,0.00%,0.00%
B000FA15RW,57.14%,38.10%,4.76%
B000LLHONO,100.00%,0.00%,0.00%
B000MICPSA,79.31%,20.69%,0.00%
B0009F3SAU,90.00%,10.00%,0.00%
B000H153W2,80.00%,0.00%,20.00%
B000RI8GI8,66.67%,22.22%,11.11%
B0051W6OAW,0.00%,100.00%,0.00%
B003PJDC7Q,0.00%,100.00%,0.00%
B0000DID48,100.00%,0.00%,0.00%
B001A5RWWS,0.00%,100.00%,0.00%
B001AJ1ULS,63.86%,34.65%,1.49%
B000LKYY6A,87.50%,12.50%,0.00%
B001E5E394,0.00%,0.00%,100.00%
B001D3NXTI,100.00%,0.00%,0.00%
B0012ORELQ,100.00%,0.00%,0.00%
B00473UYTS,100.00%,0.00%,0.00%
B003DNL9U6,100.00%,0.00%,0.00%
B005FC6XHC,100.00%,0.00%,0.00%
B001AYEUEW,50.00%,50.00%,0.00%
B001EQ5SFG,100.00%,0.00%,0.00%
B004QXISRE,100.00%,0.00%,0.00%
B005I3EB2C,100.00%,0.00%,0.00%
B00448NJUC,0.00%,100.00%,0.00%
B005LIA0DI,100.00%,0.00%,0.00%
B000PHN63Q,71.43%,21.43%,7.14%
B009NTCO4O,100.00%,0.00%,0.00%
B001EO7OEQ,0.00%,100.00%,0.00%
B006J3S9P0,100.00%,0.00%,0.00%
B005C0Y9F0,100.00%,0.00%,0.00%
B001VIWU76,75.00%,25.00%,0.00%
B005OTJWPG,83.33%,0.00%,16.67%
B002GUXYO6,50.00%,16.67%,33.33%
B00394QKQ2,100.00%,0.00%,0.00%
B005UQUV5S,100.00%,0.00%,0.00%
B001ELJJYC,0.00%,0.00%,100.00%
B002ZOFZ22,100.00%,0.00%,0.00%
B006ZLE1MQ,0.00%,0.00%,100.00%
B000096OIV,100.00%,0.00%,0.00%
B002NX6RZ4,0.00%,100.00%,0.00%
B002EQ3JI8,100.00%,0.00%,0.00%
B000YV7X1O,100.00%,0.00%,0.00%
B0000T4LYC,94.74%,5.26%,0.00%
B0006G5MZG,100.00%,0.00%,0.00%
B002JWZVWO,65.71%,25.71%,8.57%
B0047YVHMK,100.00%,0.00%,0.00%
B0000AH3QT,50.00%,50.00%,0.00%
B0000AH3QW,71.43%,28.57%,0.00%
B0083QJU72,92.12%,4.24%,3.64%
B0016LSKMW,77.78%,11.11%,11.11%
B00168ABLI,100.00%,0.00%,0.00%
B005766N2Q,100.00%,0.00%,0.00%
B000N425II,100.00%,0.00%,0.00%
B001P05K8Q,84.00%,10.67%,5.33%
B007ITB4RE,0.00%,100.00%,0.00%
B001T3GGXM,57.14%,28.57%,14.29%
B003KSL1XO,100.00%,0.00%,0.00%
B0044WSRDM,100.00%,0.00%,0.00%
B001LNZEYM,85.71%,14.29%,0.00%
B00112K2MC,79.17%,8.33%,12.50%
B0005ZYFME,100.00%,0.00%,0.00%
B00545PL6O,66.67%,33.33%,0.00%
B001EO7NRE,0.00%,100.00%,0.00%
B001COFVQG,69.23%,30.77%,0.00%
B000PIX38S,100.00%,0.00%,0.00%
B000BOCAYO,0.00%,100.00%,0.00%
B00449ML28,87.50%,12.50%,0.00%
B000OZV1I6,100.00%,0.00%,0.00%
B0026HFWZI,0.00%,0.00%,100.00%
B000HDOPJW,71.43%,28.57%,0.00%
B001E5E39E,100.00%,0.00%,0.00%
B0039QS496,100.00%,0.00%,0.00%
B004Q70FAI,66.67%,0.00%,33.33%
B004TCJFTM,100.00%,0.00%,0.00%
B00474HDTG,100.00%,0.00%,0.00%
B000SATIZA,90.16%,8.20%,1.64%
B001EQ54M8,85.29%,8.82%,5.88%
B000M15XPY,33.33%,33.33%,33.33%
B004JFL326,0.00%,100.00%,0.00%
B002XWHR6I,50.00%,50.00%,0.00%
B001A5KI6K,100.00%,0.00%,0.00%
B001SB1T96,100.00%,0.00%,0.00%
B001RQAVKK,100.00%,0.00%,0.00%
B0012SSWKE,64.29%,14.29%,21.43%
B000G7P50M,84.62%,0.00%,15.38%
B006UM7KLY,100.00%,0.00%,0.00%
B001E5E0IS,61.54%,30.77%,7.69%
B002ZP2OOI,100.00%,0.00%,0.00%
B004VLVA58,100.00%,0.00%,0.00%
B000Q2ENAA,0.00%,0.00%,100.00%
B000FDN6PI,100.00%,0.00%,0.00%
B0047ZEXOI,0.00%,100.00%,0.00%
B000RHSY6I,0.00%,0.00%,100.00%
B004ZQBCZ2,100.00%,0.00%,0.00%
B007KPVKC0,100.00%,0.00%,0.00%
B000LRKN9A,100.00%,0.00%,0.00%
B004WZ4FI2,100.00%,0.00%,0.00%
B007JFMH96,32.94%,37.65%,29.41%
B000VHJPKI,51.52%,45.45%,3.03%
B0011FYQR6,80.00%,20.00%,0.00%
B003AK90N0,62.50%,25.00%,12.50%
B001TER7OS,100.00%,0.00%,0.00%
B006N3I84I,82.91%,8.55%,8.55%
B000LLM9GQ,50.00%,25.00%,25.00%
B00086I9L8,100.00%,0.00%,0.00%
B007KNK89I,100.00%,0.00%,0.00%
B0007OPVYE,66.67%,0.00%,33.33%
B0005Z7N2S,100.00%,0.00%,0.00%
B004VLVM7Y,100.00%,0.00%,0.00%
B003ZIF34C,100.00%,0.00%,0.00%
B004KPFUCO,85.71%,7.14%,7.14%
B002XPYYUC,100.00%,0.00%,0.00%
B001G5L4US,33.33%,66.67%,0.00%
B004BPR774,0.00%,100.00%,0.00%
B003JH2LSU,100.00%,0.00%,0.00%
B001G26NIE,0.00%,0.00%,100.00%
B004FDC73G,100.00%,0.00%,0.00%
B00290ZPT0,0.00%,100.00%,0.00%
B001FA1MF6,75.00%,25.00%,0.00%
B008CTB5DW,100.00%,0.00%,0.00%
B001H024PQ,50.00%,50.00%,0.00%
B00846YIGY,100.00%,0.00%,0.00%
B000633S78,100.00%,0.00%,0.00%
B000VM2FUU,100.00%,0.00%,0.00%
B006ZU5Y4G,100.00%,0.00%,0.00%
B00021YI4G,100.00%,0.00%,0.00%
B004N66R6I,40.00%,60.00%,0.00%
B004A6KZ0U,100.00%,0.00%,0.00%
B001EO5Q6Y,100.00%,0.00%,0.00%
B001A6EWOS,66.67%,0.00%,33.33%
B000CONMBS,89.41%,8.24%,2.35%
B004VLVM74,100.00%,0.00%,0.00%
B002NGZ14Y,100.00%,0.00%,0.00%
B005J6LOIC,0.00%,0.00%,100.00%
B003SRWR5I,0.00%,100.00%,0.00%
B004ESJ8ES,0.00%,100.00%,0.00%
B000SARJSI,0.00%,100.00%,0.00%
B005JW622Y,0.00%,50.00%,50.00%
B0040VOXBM,50.00%,50.00%,0.00%
B0046KMFAI,0.00%,0.00%,100.00%
B002ESVRWQ,80.00%,20.00%,0.00%
B003AXZMLG,100.00%,0.00%,0.00%
B000NC19TG,100.00%,0.00%,0.00%
B0025ULL2E,50.00%,50.00%,0.00%
B004L0R0HG,100.00%,0.00%,0.00%
B003K3UVK8,66.67%,33.33%,0.00%
B0064KH9Q8,0.00%,100.00%,0.00%
B0006341OM,66.67%,33.33%,0.00%
B002SZTRLI,75.00%,0.00%,25.00%
B000WLIAPE,0.00%,100.00%,0.00%
B000JZ9ATS,68.75%,18.75%,12.50%
B000J0JT4Y,33.33%,66.67%,0.00%
B00520G7FU,100.00%,0.00%,0.00%
B001E5E0I8,75.00%,8.33%,16.67%
B004FK9HMS,50.00%,50.00%,0.00%
B001EQ5CSE,71.43%,28.57%,0.00%
B0002DJFUQ,91.30%,8.70%,0.00%
B0026LN472,84.00%,8.00%,8.00%
B0093QSF8Q,100.00%,0.00%,0.00%
B0025UOOM8,0.00%,0.00%,100.00%
B00412W76S,81.87%,15.20%,2.92%
B0042MALDS,100.00%,0.00%,0.00%
B001KQ7OVQ,100.00%,0.00%,0.00%
B000LKVDUU,63.89%,19.44%,16.67%
B00444X8LQ,100.00%,0.00%,0.00%
B006YC3RQC,0.00%,100.00%,0.00%
B001216DGG,100.00%,0.00%,0.00%
B004N8LMFM,85.00%,10.00%,5.00%
B007Y5YX3Y,100.00%,0.00%,0.00%
B000OIMSL2,75.00%,25.00%,0.00%
B004K9YK4E,100.00%,0.00%,0.00%
B000UBJL4U,66.67%,25.00%,8.33%
B001QTKZ1I,87.50%,12.50%,0.00%
B000P3U70K,46.15%,46.15%,7.69%
B000AYFC22,100.00%,0.00%,0.00%
